149.96778677262512,-181.41673795522962,184.95612255080357,-252.21103467819756
180.18046605505356,-196.42585205848428,184.95612255080357,-252.21103467819756
180.18046605505356,-196.42585205848428,161.69787706809063,-185.4505197519544
230.8383029721275,-250.22265486498458,184.95612255080357,-252.21103467819756
230.8383029721275,-250.22265486498458,310.21015326453085,-248.29639625257255
142.27246130783817,-250.9026997865684,184.95612255080357,-252.21103467819756
142.27246130783817,-250.9026997865684,195.51705381321835,-251.93543769382455
142.27246130783817,-250.9026997865684,198.17887753517505,-245.8687175392527
137.33241039111067,-221.12838471211626,77.28952442376169,-247.49511626345247
137.33241039111067,-221.12838471211626,184.95612255080357,-252.21103467819756
187.83862308947664,-166.35937281326238,195.51705381321835,-251.93543769382455
77.28952442376169,-247.49511626345247,137.33241039111067,-221.12838471211626
184.95612255080357,-252.21103467819756,149.96778677262512,-181.41673795522962
184.95612255080357,-252.21103467819756,180.18046605505356,-196.42585205848428
184.95612255080357,-252.21103467819756,230.8383029721275,-250.22265486498458
184.95612255080357,-252.21103467819756,142.27246130783817,-250.9026997865684
184.95612255080357,-252.21103467819756,137.33241039111067,-221.12838471211626
184.95612255080357,-252.21103467819756,113.58324382284627,-281.71244930037375
184.95612255080357,-252.21103467819756,228.2087643099792,-259.87718462959447
113.58324382284627,-281.71244930037375,184.95612255080357,-252.21103467819756
113.58324382284627,-281.71244930037375,195.51705381321835,-251.93543769382455
113.58324382284627,-281.71244930037375,198.17887753517505,-245.8687175392527
161.69787706809063,-185.4505197519544,180.18046605505356,-196.42585205848428
195.51705381321835,-251.93543769382455,142.27246130783817,-250.9026997865684
195.51705381321835,-251.93543769382455,187.83862308947664,-166.35937281326238
195.51705381321835,-251.93543769382455,113.58324382284627,-281.71244930037375
195.51705381321835,-251.93543769382455,228.2087643099792,-259.87718462959447
287.0633558024074,-290.43752504573666,228.2087643099792,-259.87718462959447
287.0633558024074,-290.43752504573666,198.17887753517505,-245.8687175392527
287.2011195298105,-333.650672717676,228.2087643099792,-259.87718462959447
310.21015326453085,-248.29639625257255,230.8383029721275,-250.22265486498458
310.21015326453085,-248.29639625257255,228.2087643099792,-259.87718462959447
228.2087643099792,-259.87718462959447,184.95612255080357,-252.21103467819756
228.2087643099792,-259.87718462959447,195.51705381321835,-251.93543769382455
228.2087643099792,-259.87718462959447,287.0633558024074,-290.43752504573666
228.2087643099792,-259.87718462959447,287.2011195298105,-333.650672717676
228.2087643099792,-259.87718462959447,310.21015326453085,-248.29639625257255
198.17887753517505,-245.8687175392527,142.27246130783817,-250.9026997865684
198.17887753517505,-245.8687175392527,113.58324382284627,-281.71244930037375
198.17887753517505,-245.8687175392527,287.0633558024074,-290.43752504573666
381.69973456389107,-257.34030764050885,391.79978301761116,-230.91292873981246
381.69973456389107,-257.34030764050885,310.21015326453085,-248.29639625257255
230.8383029721275,-250.22265486498458,310.21015326453085,-248.29639625257255
425.2676646059622,-229.43456427248708,391.79978301761116,-230.91292873981246
391.79978301761116,-230.91292873981246,381.69973456389107,-257.34030764050885
391.79978301761116,-230.91292873981246,425.2676646059622,-229.43456427248708
391.79978301761116,-230.91292873981246,428.78446153218806,-267.68083237019476
391.79978301761116,-230.91292873981246,310.21015326453085,-248.29639625257255
391.79978301761116,-230.91292873981246,396.83292682103047,-260.6558649515895
391.79978301761116,-230.91292873981246,430.97261684866953,-288.6761380545975
391.79978301761116,-230.91292873981246,487.0651902139207,-299.443416149873
428.0188147754752,-303.0091265804544,310.21015326453085,-248.29639625257255
428.78446153218806,-267.68083237019476,391.79978301761116,-230.91292873981246
310.21015326453085,-248.29639625257255,381.69973456389107,-257.34030764050885
310.21015326453085,-248.29639625257255,230.8383029721275,-250.22265486498458
310.21015326453085,-248.29639625257255,391.79978301761116,-230.91292873981246
396.83292682103047,-260.6558649515895,391.79978301761116,-230.91292873981246
430.97261684866953,-288.6761380545975,391.79978301761116,-230.91292873981246
487.0651902139207,-299.443416149873,391.79978301761116,-230.91292873981246
-278.50891843790254,49.81305928688619,-289.4305682822993,45.45617059988422
-270.00550891849605,51.28235501633674,-289.4305682822993,45.45617059988422
-270.00550891849605,51.28235501633674,-259.8334144162436,47.72931753170133
-286.0169699934781,37.26289545875875,-289.4305682822993,45.45617059988422
-275.1474949433321,14.21548121083822,-279.89726525964545,31.557301960470568
